x,y,Ux,Uy,Umag
140.8241228237216,88.46395156823522,7.485415809984602,-13.07829579683522,15.068950553966433
140.82893375145133,96.14321842413486,7.585536681853341,-13.093182822369101,15.1318142723113
140.83374467918108,103.8224852800345,7.685657553722024,-13.108069847902982,15.195092206715552
140.83855560691083,111.50175213593417,7.785778425590763,-13.122956873436848,15.25877920393627
140.84336653464055,119.18101899183381,7.885899297459474,-13.13784389897073,15.322870163366726
140.8481774623703,126.86028584773345,7.986020169328185,-13.15273092450461,15.387360037294782
140.85298839010002,134.5395527036331,8.086141041196896,-13.167617950038476,15.452243831117354
140.85779931782977,142.21881955953276,8.186261913065607,-13.182504975572357,15.517516603512899
140.8626102455595,149.8980864154324,8.286382784934347,-13.197392001106238,15.583173466573463
140.86742117328922,157.57735327133204,8.386503656803058,-13.212279026640118,15.649209585898115
140.87223210101897,165.25662012723168,8.486624528671769,-13.227166052173999,15.715620180649493
140.87508260319828,172.9414061203027,8.208927984948446,-13.162454463690693,15.512469376949653
140.87793310537762,180.62619211337375,7.931231441225123,-13.09774287520736,15.311933274388412
140.88078360755696,188.3109781064448,7.6535348975018,-13.033031286724054,15.114115949932563
140.88363410973628,195.99576409951584,7.375838353778477,-12.968319698240748,14.919125551346788
140.8864846119156,203.68055009258683,7.098141810055154,-12.903608109757414,14.727074366820124
140.88933511409493,211.36533608565787,6.820445266331831,-12.83889652127408,14.538078879790547
140.89218561627428,219.05012207872892,6.542748722608508,-12.774184932790774,14.352259806188504
140.8950361184536,226.73490807179994,6.265052178885185,-12.70947334430744,14.169742111055351
140.8978866206329,234.41969406487095,5.987355635161862,-12.644761755824163,13.990655001230566
140.90073712281225,242.104480057942,5.709659091438539,-12.58005016734083,13.81513189054881
140.90201682261818,249.78791497304832,5.47806927632638,-12.120321913001476,13.300806226353904
140.90329652242409,257.47134988815463,5.24647946121425,-11.660593658662094,12.786515991831926
140.90457622223,265.15478480326095,5.014889646102091,-11.20086540432277,12.272265641206461
140.90585592203593,272.83821971836727,4.783299830989961,-10.741137149983444,11.758060407563105
140.90713562184186,280.52165463347353,4.551710015877802,-10.281408895644063,11.243906480759753
140.9084153216478,288.2050895485799,4.320120200765643,-9.821680641304681,10.729811236403114
140.9096950214537,295.88852446368617,4.088530385653513,-9.361952386965356,10.215783533837158
140.91097472125963,303.57195937879254,3.8569405705413544,-8.902224132626088,9.701834108672347
140.91225442106554,311.2553942938988,3.625350755429224,-8.442495878286707,9.187976096767953
140.91353412087147,318.9388292090051,3.3937609403170654,-7.982767623947325,8.674225744005247
140.91515577196742,326.6191303769075,3.8000127837071886,-7.034267563312142,7.9950620578331595
140.91677742306334,334.29943154480986,4.206264627097255,-6.085767502677129,7.397920532812624
140.91839907415925,341.9797327127122,4.612516470487378,-5.137267442041946,6.9041165228855705
140.9200207252552,349.66003388061455,5.018768313877473,-4.188767381406819,6.5371100314984965
140.92164237635114,357.34033504851686,5.425020157267568,-3.24026732077175,6.319032838719922
140.92326402744706,365.02063621641923,5.831272000657691,-2.2917672601366803,6.265455316278997
140.92488567854298,372.7009373843216,6.237523844047786,-1.3432671995014402,6.380522743029846
140.92650732963892,380.3812385522239,6.643775687437909,-0.3947671388663707,6.655493706624611
140.92812898073484,388.0615397201263,7.050027530828004,0.5537329217687557,7.071740120655125
140.92975063183079,395.7418408880286,7.456279374218099,1.502232982403882,7.606103209910598
140.93108489282946,403.4263604679488,7.577496478115677,2.6991399351900327,8.043867805079415
140.9324191538281,411.11088004786893,7.698713582013227,3.8960468879760697,8.628404961010055
140.93375341482675,418.79539962778904,7.819930685910805,5.092953840762107,9.332175242492124
140.9350876758254,426.47991920770926,7.941147789808383,6.289860793548144,10.13035917535961
140.93642193682405,434.1644387876294,8.062364893705933,7.486767746334294,11.002427866921616
140.93775619782272,441.84895836754964,8.183581997603483,8.683674699120274,11.932192614588544
140.93909045882137,449.53347794746975,8.304799101501061,9.880581651906368,12.907191092421371
140.94042471982002,457.21799752738997,8.42601620539864,11.077488604692462,13.917920206723842
140.9417589808187,464.90251710731013,8.547233309296189,12.274395557478556,14.957138213742347
140.94309324181734,472.58703668723024,8.668450413193767,13.471302510264593,16.019301604285385
140.94175016346549,480.27257774352813,8.780807599398315,14.618149819591281,17.052650417036872
140.9404070851136,487.95811879982597,8.893164785602863,15.764997128917912,18.10037332152784
140.93906400676175,495.6436598561238,9.005521971807411,16.911844438244657,19.160112428900117
140.93772092840987,503.32920091242164,9.11787915801196,18.058691747571288,20.229979435825147
140.93637785005802,511.0147419687195,9.230236344216507,19.205539056898033,21.30844887447538
140.93503477170617,518.7002830250174,9.342593530421084,20.352386366224664,22.394277944929446
140.9336916933543,526.3858240813151,9.454950716625632,21.499233675551523,23.486445914394714
140.93234861500244,534.0713651376132,9.56730790283018,22.64608098487804,24.584107965944412
140.9310055366506,541.7569061939109,9.679665089034728,23.792928294204785,25.68655977450169
140.9296624582987,549.4424472502087,9.792022275239276,24.939775603531416,26.793210098703792
140.9260382921129,557.1226891642949,10.17331277379418,24.362800067701983,26.401559043591792
140.92241412592708,564.802931078381,10.554603272349084,23.78582453187255,26.02239610216
140.91878995974128,572.4831729924672,10.935893770903988,23.208848996043002,25.65627494960293
140.91516579355545,580.1634149065533,11.317184269458892,22.631873460213683,25.303761698767484
140.91154162736967,587.8436568206395,11.698474768013796,22.05489792438425,24.965432789216052
140.90791746118384,595.5238987347257,12.0797652665687,21.477922388554816,24.6418724739859
140.90429329499804,603.2041406488117,12.461055765123604,20.90094685272527,24.33366988602349
